year,month,date,time,weekend,vacation,energy_usage,templeture,windspeed,humidity,rainfall
2018,1,1,0,False,True,105.76,-2,1,70,0.0
2018,1,1,1,False,True,104.944,-2,1,67,0.0
2018,1,1,2,False,True,105.552,-2,0,63,0.0
2018,1,1,3,False,True,108.512,-3,0,64,0.0
2018,1,1,4,False,True,102.896,-3,0,73,0.0
2018,1,1,5,False,True,98.656,-4,1,78,0.0
2018,1,1,6,False,True,105.376,-4,0,77,0.0
2018,1,1,7,False,True,102.144,-4,0,82,0.0
2018,1,1,9,False,True,98.544,-4,0,80,0.0
2018,1,1,10,False,True,99.168,-1,0,69,0.0
2018,1,1,11,False,True,97.184,1,0,51,0.0
2018,1,1,12,False,True,101.504,3,1,29,0.0
2018,1,1,13,False,True,101.456,3,2,31,0.0
2018,1,1,15,False,True,109.088,4,1,35,0.0
2018,1,1,16,False,True,121.04,4,1,40,0.0
2018,1,1,18,False,True,115.744,2,1,50,0.0
2018,1,1,20,False,True,130.48,0,1,63,0.0
2018,1,1,21,False,True,133.856,0,1,68,0.0
2018,1,1,22,False,True,135.488,-1,0,71,0.0
2018,1,2,0,False,True,131.248,-2,0,77,0.0
2018,1,2,1,False,True,123.808,-2,0,79,0.0
2018,1,2,2,False,True,121.616,-3,0,81,0.0
2018,1,2,3,False,True,121.296,-3,0,83,0.0
2018,1,2,4,False,True,120.336,-4,0,85,0.0
2018,1,2,5,False,True,116.464,-4,0,86,0.0
2018,1,2,6,False,True,114.784,-4,1,88,0.0
2018,1,2,7,False,True,112.928,-4,0,88,0.0
2018,1,2,8,False,True,110.416,-4,1,89,0.0
2018,1,2,10,False,True,112.432,-2,0,85,0.0
2018,1,2,11,False,True,110.224,0,0,78,0.0
2018,1,2,12,False,True,110.176,1,0,74,0.0
2018,1,2,14,False,True,116.944,4,2,74,0.0
2018,1,2,15,False,True,135.008,4,2,71,0.0
2018,1,2,16,False,True,135.888,3,1,76,0.0
2018,1,2,17,False,True,155.456,2,1,76,0.0
2018,1,2,18,False,True,157.376,0,1,76,0.0
2018,1,2,19,False,True,158.992,0,1,64,0.0
2018,1,2,20,False,True,157.152,0,0,65,0.0
2018,1,2,21,False,True,166.784,-1,1,56,0.0
2018,1,2,22,False,True,159.552,-1,1,61,0.0
2018,1,2,23,False,True,152.768,-1,1,56,0.0
2018,1,3,0,False,True,145.04,-1,1,53,0.0
2018,1,3,1,False,True,143.76,-2,1,57,0.0
2018,1,3,3,False,True,127.328,-2,2,61,0.0
2018,1,3,4,False,True,119.216,-3,1,58,0.0
2018,1,3,5,False,True,115.968,-3,1,58,0.0
2018,1,3,6,False,True,121.68,-5,0,55,0.0
2018,1,3,7,False,True,142.992,-5,0,54,0.0
2018,1,3,8,False,True,218.624,-5,0,61,0.0
2018,1,3,9,False,True,239.632,-4,0,58,0.0
2018,1,3,10,False,True,274.624,-2,0,50,0.0
2018,1,3,11,False,True,275.392,-1,1,46,0.0
2018,1,3,12,False,True,268.368,0,1,44,0.0
2018,1,3,13,False,True,255.024,1,1,41,0.0
2018,1,3,14,False,True,268.992,2,1,39,0.0
2018,1,3,15,False,True,273.616,2,3,33,0.0
2018,1,3,16,False,True,286.896,2,2,33,0.0
2018,1,3,17,False,True,240.336,0,2,35,0.0
2018,1,3,18,False,True,184.128,-1,1,43,0.0
2018,1,3,19,False,True,278.128,-2,1,53,0.0
2018,1,3,20,False,True,277.008,-3,1,59,0.0
2018,1,3,21,False,True,267.36,-3,0,62,0.0
2018,1,3,22,False,True,254.784,-3,1,64,0.0
2018,1,3,23,False,True,226.672,-3,1,66,0.0
2018,1,4,0,False,True,124.864,-4,0,69,0.0
2018,1,4,1,False,True,118.304,-4,0,71,0.0
2018,1,4,2,False,True,118.464,-4,1,72,0.0
2018,1,4,3,False,True,109.248,-4,1,75,0.0
2018,1,4,4,False,True,109.136,-4,1,74,0.0
2018,1,4,5,False,True,105.44,-4,1,75,0.0
2018,1,4,6,False,True,107.504,-5,1,74,0.0
2018,1,4,7,False,True,107.6,-5,0,69,0.0
2018,1,4,10,False,True,232.368,-4,1,58,0.0
2018,1,4,11,False,True,239.728,-3,1,47,0.0
2018,1,4,12,False,True,243.184,-1,1,43,0.0
2018,1,4,13,False,True,253.344,-1,1,40,0.0
2018,1,4,14,False,True,249.488,0,1,43,0.0
2018,1,4,15,False,True,247.536,0,1,39,0.0
2018,1,4,17,False,True,205.792,0,0,43,0.0
2018,1,4,18,False,True,150.816,-1,0,44,0.0
2018,1,4,19,False,True,240.24,-1,0,46,0.0
2018,1,4,20,False,True,237.456,-1,0,47,0.0
2018,1,4,22,False,True,222.176,-2,1,52,0.0
2018,1,5,0,False,True,108.656,-2,0,53,0.0
2018,1,5,1,False,True,104.432,-2,0,55,0.0
2018,1,5,2,False,True,96.864,-3,0,57,0.0
2018,1,5,4,False,True,89.296,-3,0,58,0.0
2018,1,5,6,False,True,89.44,-3,0,59,0.0
2018,1,5,7,False,True,84.768,-3,0,58,0.0
2018,1,5,8,False,True,183.68,-3,0,63,0.0
2018,1,5,9,False,True,208.16,-2,0,64,0.0
2018,1,5,10,False,True,219.92,-1,0,57,0.0
2018,1,5,11,False,True,230.992,0,1,48,0.0
2018,1,5,12,False,True,246.304,1,1,44,0.0
2018,1,5,13,False,True,254.688,2,1,45,0.0
2018,1,5,14,False,True,247.232,3,2,42,0.0
2018,1,5,15,False,True,264.88,3,2,45,0.0
2018,1,5,16,False,True,252.064,3,2,46,0.0
2018,1,5,17,False,True,216.592,2,2,51,0.0
2018,1,5,18,False,True,154.576,0,2,57,0.0
2018,1,5,19,False,True,244.992,0,1,61,0.0
2018,1,5,20,False,True,246.256,-1,1,66,0.0
2018,1,5,21,False,True,240.88,-1,1,69,0.0
2018,1,5,22,False,True,228.864,-1,1,72,0.0
2018,1,6,0,True,True,136.256,-2,0,74,0.0
2018,1,6,1,True,True,129.376,-2,1,77,0.0
2018,1,6,2,True,True,113.376,-1,1,75,0.0
2018,1,6,3,True,True,112.976,-2,1,78,0.0
2018,1,6,4,True,True,113.104,-3,1,82,0.0
2018,1,6,5,True,True,114.8,-3,1,81,0.0
2018,1,6,6,True,True,122.048,-4,0,80,0.0
2018,1,6,7,True,True,116.368,-4,1,83,0.0
2018,1,6,8,True,True,200.096,-4,0,84,0.0
2018,1,6,9,True,True,208.464,-4,0,83,0.0
2018,1,6,10,True,True,219.632,-1,0,75,0.0
2018,1,6,11,True,True,227.024,1,0,59,0.0
2018,1,6,12,True,True,231.744,2,1,53,0.0
2018,1,6,13,True,True,234.128,3,1,46,0.0
2018,1,6,14,True,True,233.28,4,1,44,0.0
2018,1,6,15,True,True,249.92,5,1,42,0.0
2018,1,6,16,True,True,244.88,4,1,43,0.0
2018,1,6,17,True,True,183.936,3,0,46,0.0
2018,1,6,18,True,True,136.032,1,1,47,0.0
2018,1,6,19,True,True,227.504,0,0,52,0.0
2018,1,6,20,True,True,217.536,0,0,55,0.0
2018,1,6,21,True,True,219.344,-1,1,61,0.0
2018,1,6,22,True,True,213.2,-1,0,64,0.0
2018,1,6,23,True,True,203.072,-2,0,66,0.0
2018,1,7,0,True,True,110.368,-3,0,69,0.0
2018,1,7,1,True,True,102.544,-3,0,71,0.0
2018,1,7,2,True,True,99.68,-4,0,75,0.0
2018,1,7,3,True,True,100.72,-4,1,78,0.0
2018,1,7,4,True,True,98.608,-5,0,80,0.0
2018,1,7,5,True,True,96.368,-5,0,82,0.0
2018,1,7,6,True,True,98.224,-6,0,85,0.0
2018,1,7,7,True,True,94.496,-6,1,86,0.0
2018,1,7,8,True,True,96.976,-6,1,89,0.0
2018,1,7,9,True,True,92.832,-5,0,89,0.0
2018,1,7,10,True,True,108.24,-3,1,83,0.0
2018,1,7,11,True,True,109.984,-2,1,77,0.0
2018,1,7,12,True,True,110.752,-1,0,69,0.0
2018,1,7,13,True,True,109.04,0,0,64,0.0
2018,1,7,14,True,True,108.272,0,0,60,0.0
2018,1,7,15,True,True,113.712,2,0,56,0.0
2018,1,7,16,True,True,125.456,2,1,56,0.0
2018,1,7,17,True,True,127.104,2,1,57,0.0
2018,1,7,18,True,True,117.52,1,1,58,0.0
2018,1,7,19,True,True,120.576,1,0,59,0.0
2018,1,7,20,True,True,125.968,1,1,59,0.0
2018,1,7,21,True,True,127.2,1,0,61,0.0
2018,1,7,22,True,True,115.856,1,0,60,0.0
2018,1,7,23,True,True,123.28,1,0,64,0.0
2018,1,8,0,False,True,122.976,1,0,63,0.0
2018,1,8,2,False,True,117.952,1,0,62,0.0
2018,1,8,3,False,True,116.496,1,0,62,0.0
2018,1,8,5,False,True,107.28,1,0,68,0.0
2018,1,8,6,False,True,107.632,1,0,67,0.0
2018,1,8,7,False,True,109.232,1,0,65,0.0
2018,1,8,8,False,True,107.856,0,0,79,0.0
2018,1,8,9,False,True,104.336,0,0,90,0.9
2018,1,8,10,False,True,106.736,0,0,93,0.0
2018,1,8,11,False,True,111.184,1,0,90,0.0
2018,1,8,13,False,True,115.584,1,0,88,0.0
2018,1,8,14,False,True,132.288,2,1,90,0.0
2018,1,8,15,False,True,131.088,2,0,90,0.0
2018,1,8,16,False,True,139.552,2,2,88,0.0
2018,1,8,18,False,True,153.504,2,1,87,0.0
2018,1,8,19,False,True,145.472,2,2,87,0.0
2018,1,8,20,False,True,147.632,1,1,91,0.0
2018,1,8,21,False,True,144.8,2,1,90,0.1
2018,1,8,22,False,True,142.528,1,2,79,0.0
2018,1,8,23,False,True,138.928,1,2,81,0.0
2018,1,9,0,False,True,128.8,0,3,91,1.3
2018,1,9,1,False,True,131.568,0,3,91,0.0
2018,1,9,2,False,True,124.768,-1,4,83,0.0
2018,1,9,3,False,True,116.304,-1,2,80,0.4
2018,1,9,4,False,True,111.152,-1,2,90,0.0
2018,1,9,5,False,True,100.4,-2,2,85,0.0
2018,1,9,6,False,True,102.544,-2,3,88,0.8
2018,1,9,7,False,True,132.56,-3,3,80,0.0
2018,1,9,8,False,True,212.48,-3,2,80,0.0
2018,1,9,9,False,True,222.768,-2,1,75,0.0
2018,1,9,10,False,True,241.776,-1,3,68,0.0
2018,1,9,11,False,True,247.76,0,2,65,0.0
2018,1,9,12,False,True,246.384,0,1,74,0.0
2018,1,9,13,False,True,254.944,-1,2,82,0.0
2018,1,9,14,False,True,263.248,0,1,82,0.0
2018,1,9,15,False,True,256.112,0,2,64,0.3
2018,1,9,16,False,True,272.464,0,2,76,0.0
2018,1,9,17,False,True,203.504,0,2,71,0.0
2018,1,9,18,False,True,145.792,-1,1,74,0.0
2018,1,9,19,False,True,241.216,-2,1,76,0.0
2018,1,9,21,False,True,235.104,-2,1,87,0.0
2018,1,9,22,False,True,235.568,-2,2,90,0.0
2018,1,9,23,False,True,211.232,-2,1,94,0.0
2018,1,10,0,False,True,116.784,-1,0,95,1.0
2018,1,10,2,False,True,100.112,-1,0,94,0.0
2018,1,10,3,False,True,91.12,-1,1,93,2.0
2018,1,10,4,False,True,88.592,-3,2,86,0.0
2018,1,10,7,False,True,89.808,-5,0,84,0.0
2018,1,10,8,False,True,186.224,-7,1,85,0.0
2018,1,10,9,False,True,210.032,-5,0,76,0.0
2018,1,10,10,False,True,234.912,-4,0,60,0.0
2018,1,10,11,False,True,242.336,-3,1,53,0.0
2018,1,10,12,False,True,231.728,-2,1,54,0.0
2018,1,10,13,False,True,253.28,-2,1,61,0.0
2018,1,10,14,False,True,249.024,-3,1,73,0.0
2018,1,10,15,False,True,257.216,-3,1,75,0.0
2018,1,10,16,False,True,264.24,-4,2,81,0.0
2018,1,10,18,False,True,156.784,-5,2,79,0.3
2018,1,10,19,False,True,252.384,-6,2,74,0.0
2018,1,10,20,False,True,257.184,-7,1,76,0.0
2018,1,10,21,False,True,250.4,-8,0,81,0.0
2018,1,10,22,False,True,240.928,-8,0,84,0.0
2018,1,11,0,False,True,125.424,-8,0,83,0.0
2018,1,11,1,False,True,116.544,-9,0,83,0.0
2018,1,11,2,False,True,113.92,-10,0,82,0.0
2018,1,11,3,False,True,113.12,-11,1,85,0.0
2018,1,11,4,False,True,115.424,-11,0,83,0.0
2018,1,11,6,False,True,109.808,-11,0,88,0.0
2018,1,11,7,False,True,115.744,-12,1,89,0.0
2018,1,11,9,False,True,224.512,-10,0,88,0.0
2018,1,11,10,False,True,250.224,-8,1,78,0.0
2018,1,11,11,False,True,243.408,-7,1,69,0.0
2018,1,11,12,False,True,237.376,-6,3,64,0.0
2018,1,11,13,False,True,249.248,-5,2,65,0.0
2018,1,11,14,False,True,269.504,-5,3,58,0.0
2018,1,11,15,False,True,270.576,-6,3,68,0.0
2018,1,11,16,False,True,285.152,-6,3,61,0.0
2018,1,11,17,False,True,227.872,-6,2,63,0.0
2018,1,11,18,False,True,184.768,-8,2,64,0.0
2018,1,11,19,False,True,284.624,-8,0,66,0.0
2018,1,11,20,False,True,284.016,-8,1,68,0.0
2018,1,11,21,False,True,275.6,-9,1,71,0.0
2018,1,11,22,False,True,250.432,-9,1,72,0.0
2018,1,12,0,False,True,130.112,-10,0,75,0.0
2018,1,12,1,False,True,129.888,-10,1,82,0.0
2018,1,12,2,False,True,124.448,-11,1,81,0.0
2018,1,12,4,False,True,123.04,-11,1,80,0.0
2018,1,12,5,False,True,121.344,-12,0,78,0.0
2018,1,12,6,False,True,118.768,-12,0,75,0.0
2018,1,12,7,False,True,120.72,-13,1,75,0.0
2018,1,12,8,False,True,207.984,-13,1,76,0.0
2018,1,12,9,False,True,232.48,-12,0,70,0.0
2018,1,12,10,False,True,248.608,-9,0,63,0.0
2018,1,12,11,False,True,255.872,-8,0,59,0.0
2018,1,12,12,False,True,252.72,-7,1,51,0.0
2018,1,12,13,False,True,253.696,-6,2,48,0.0
2018,1,12,14,False,True,253.52,-5,3,49,0.0
2018,1,12,15,False,True,280.176,-4,2,47,0.0
2018,1,12,16,False,True,282.72,-4,2,46,0.0
2018,1,12,17,False,True,233.28,-5,1,46,0.0
2018,1,12,18,False,True,169.152,-6,1,48,0.0
2018,1,12,19,False,True,270.208,-6,0,53,0.0
2018,1,12,20,False,True,278.512,-7,1,56,0.0
2018,1,12,21,False,True,262.224,-6,1,61,0.0
2018,1,12,22,False,True,254.24,-6,0,60,0.0
2018,1,12,23,False,True,231.424,-6,0,60,0.0
2018,1,13,0,True,True,122.416,-6,1,58,0.0
2018,1,13,1,True,True,115.008,-6,0,65,0.0
2018,1,13,2,True,True,114.752,-6,0,69,0.0
2018,1,13,4,True,True,172.32,-6,0,78,0.0
2018,1,13,5,True,True,202.272,-6,0,85,0.0
2018,1,13,6,True,True,198.096,-6,0,86,0.1
2018,1,13,7,True,True,196.48,-6,0,87,0.0
2018,1,13,8,True,True,196.416,-6,0,87,0.0
2018,1,13,9,True,True,208.576,-5,0,86,0.0
2018,1,13,10,True,True,235.888,-3,0,81,0.0
2018,1,13,11,True,True,254.432,-1,1,76,0.0
2018,1,13,12,True,True,238.624,0,0,69,0.0
2018,1,13,13,True,True,261.776,2,0,62,0.0
2018,1,13,14,True,True,260.944,3,0,58,0.0
2018,1,13,15,True,True,264.416,4,0,56,0.0
2018,1,13,17,True,True,202.752,3,1,57,0.0
2018,1,13,18,True,True,151.2,1,1,67,0.0
2018,1,13,19,True,True,245.888,0,0,77,0.0
2018,1,13,20,True,True,241.28,0,1,80,0.0
2018,1,13,21,True,True,237.728,-1,0,83,0.0
2018,1,13,22,True,True,231.424,-2,1,86,0.0
2018,1,13,23,True,True,210.816,-3,0,89,0.0
2018,1,14,0,True,True,123.616,-3,1,90,0.0
2018,1,14,1,True,True,114.208,-4,0,92,0.0
2018,1,14,2,True,True,115.264,-4,0,92,0.0
2018,1,14,4,True,True,108.224,-5,0,94,0.0
2018,1,14,5,True,True,105.472,-6,0,94,0.0
2018,1,14,8,True,True,102.976,-7,0,94,0.0
2018,1,14,10,True,True,117.024,-2,0,89,0.0
2018,1,14,11,True,True,105.728,0,0,76,0.0
2018,1,14,12,True,True,100.16,1,1,65,0.0
2018,1,14,13,True,True,102.016,3,1,59,0.0
2018,1,14,14,True,True,119.552,5,1,54,0.0
2018,1,14,15,True,True,127.68,7,3,57,0.0
2018,1,14,16,True,True,127.168,6,1,60,0.0
2018,1,14,17,True,True,126.464,5,0,62,0.0
2018,1,14,19,True,True,130.112,2,1,74,0.0
2018,1,14,20,True,True,130.048,1,1,78,0.0
2018,1,14,23,True,True,131.296,1,1,82,0.0
2018,1,15,0,False,True,119.424,1,0,83,0.0
2018,1,15,1,False,True,116.96,1,0,83,0.0
2018,1,15,2,False,True,115.872,1,0,84,0.0
2018,1,15,3,False,True,112.032,1,0,83,0.0
2018,1,15,4,False,True,106.016,1,1,83,0.0
2018,1,15,5,False,True,100.768,2,0,85,0.0
2018,1,15,6,False,True,95.776,2,1,87,0.0
2018,1,15,7,False,True,98.112,5,1,86,0.0
2018,1,15,8,False,True,94.688,5,1,87,0.0
2018,1,15,9,False,True,93.664,6,1,85,0.0
2018,1,15,11,False,True,97.568,7,2,76,0.0
2018,1,15,12,False,True,98.528,9,1,66,0.0
2018,1,15,14,False,True,119.712,10,3,54,0.0
2018,1,15,15,False,True,128.32,10,1,56,0.0
2018,1,15,16,False,True,130.624,10,2,58,0.0
2018,1,15,18,False,True,127.712,7,1,64,0.0
2018,1,15,19,False,True,129.12,5,1,69,0.0
2018,1,15,20,False,True,134.048,5,1,72,0.0
2018,1,15,21,False,True,137.952,4,0,74,0.0
2018,1,15,22,False,True,137.6,3,1,79,0.0
2018,1,15,23,False,True,136.992,2,0,80,0.0
2018,1,16,1,False,True,123.936,1,0,87,0.0
2018,1,16,2,False,True,113.792,0,0,89,0.0
2018,1,16,3,False,True,108.768,0,0,91,0.0
2018,1,16,4,False,True,107.936,0,0,90,0.0
2018,1,16,5,False,True,105.664,0,1,92,0.0
2018,1,16,6,False,True,106.528,0,0,92,0.0
2018,1,16,7,False,True,131.36,1,0,92,0.0
2018,1,16,8,False,True,199.648,1,0,92,0.0
2018,1,16,9,False,True,198.976,1,0,91,0.0
2018,1,16,10,False,True,222.528,2,1,90,0.0
2018,1,16,11,False,True,223.872,4,1,83,0.0
2018,1,16,12,False,True,224.224,5,1,76,0.0
2018,1,16,13,False,True,218.88,6,0,72,0.0
2018,1,16,14,False,True,219.168,6,0,71,0.0
2018,1,16,15,False,True,165.376,7,1,67,0.0
2018,1,16,16,False,True,145.984,7,1,66,0.0
2018,1,16,17,False,True,147.584,6,2,78,0.0
2018,1,16,18,False,True,145.344,5,1,90,1.3
2018,1,16,19,False,True,238.88,4,2,92,0.0
2018,1,16,20,False,True,233.472,4,1,92,0.0
2018,1,16,21,False,True,224.832,3,0,95,1.5
2018,1,16,22,False,True,217.536,3,0,95,0.0
2018,1,16,23,False,True,212.096,3,0,97,0.0
2018,1,17,0,False,True,113.376,3,1,98,0.3
2018,1,17,1,False,True,104.0,3,0,97,0.0
2018,1,17,2,False,True,97.408,3,1,97,0.0
2018,1,17,3,False,True,97.28,3,1,98,1.6
2018,1,17,4,False,True,88.544,3,0,98,0.0
2018,1,17,5,False,True,96.704,3,1,98,0.0
2018,1,17,6,False,True,92.736,2,1,98,6.1
2018,1,17,7,False,True,92.672,2,1,98,0.0
2018,1,17,8,False,True,181.056,2,0,97,0.0
2018,1,17,9,False,True,187.136,2,0,97,3.3
2018,1,17,10,False,True,199.456,3,0,97,0.0
2018,1,17,11,False,True,215.36,3,1,96,0.0
2018,1,17,12,False,True,220.256,4,1,95,0.2
2018,1,17,13,False,True,223.456,5,0,90,0.0
2018,1,17,14,False,True,233.536,5,0,88,0.0
2018,1,17,15,False,True,246.4,5,1,91,0.0
2018,1,17,16,False,True,243.2,6,2,89,0.0
2018,1,17,17,False,True,194.816,5,0,88,0.0
2018,1,17,18,False,True,143.84,5,0,90,0.0
2018,1,17,19,False,True,232.768,5,0,90,0.0
2018,1,17,20,False,True,232.352,5,1,91,0.0
2018,1,17,21,False,True,224.448,4,0,93,0.0
2018,1,17,22,False,True,213.856,4,1,96,0.0
2018,1,17,23,False,True,203.296,4,1,93,0.0
2018,1,18,0,False,True,111.488,4,0,92,0.0
2018,1,18,1,False,True,108.96,4,0,91,0.0
2018,1,18,2,False,True,100.864,4,1,91,0.0
2018,1,18,3,False,True,97.824,4,1,93,0.0
2018,1,18,4,False,True,94.016,4,0,94,0.0
2018,1,18,5,False,True,96.48,4,0,95,0.0
2018,1,18,6,False,True,100.032,4,0,96,0.0
2018,1,18,7,False,True,97.92,3,0,96,0.0
2018,1,18,8,False,True,194.144,3,0,97,0.0
2018,1,18,9,False,True,200.096,3,0,97,0.0
2018,1,18,10,False,True,216.384,4,1,86,0.0
2018,1,18,11,False,True,224.704,4,1,79,0.0
2018,1,18,12,False,True,223.296,5,1,67,0.0
2018,1,18,13,False,True,222.08,6,2,60,0.0
2018,1,18,14,False,True,233.92,7,2,58,0.0
2018,1,18,15,False,True,227.168,6,1,62,0.0
2018,1,18,16,False,True,227.584,6,3,62,0.0
2018,1,18,17,False,True,173.824,5,1,62,0.0
2018,1,18,18,False,True,113.824,4,1,66,0.0
2018,1,18,19,False,True,212.16,3,0,62,0.0
2018,1,18,20,False,True,220.352,2,1,66,0.0
2018,1,18,22,False,True,210.24,0,0,73,0.0
2018,1,18,23,False,True,198.816,0,0,75,0.0
2018,1,19,0,False,True,105.792,0,1,78,0.0
2018,1,19,1,False,True,98.464,0,1,81,0.0
2018,1,19,2,False,True,93.568,-1,1,81,0.0
2018,1,19,3,False,True,91.456,-1,0,81,0.0
2018,1,19,4,False,True,93.632,-2,0,87,0.0
2018,1,19,5,False,True,93.632,-2,0,87,0.0
2018,1,19,6,False,True,95.776,-2,0,90,0.0
2018,1,19,7,False,True,91.872,-3,1,90,0.0
2018,1,19,8,False,True,192.608,-3,0,90,0.0
2018,1,19,9,False,True,194.432,-2,0,91,0.0
2018,1,19,10,False,True,201.344,0,0,84,0.0
2018,1,19,11,False,True,204.064,1,1,74,0.0
2018,1,19,12,False,True,205.824,3,0,53,0.0
2018,1,19,13,False,True,214.336,4,1,34,0.0
2018,1,19,14,False,True,218.688,4,1,28,0.0
2018,1,19,17,False,True,171.488,4,1,32,0.0
2018,1,19,18,False,True,114.272,2,1,39,0.0
2018,1,19,19,False,True,208.32,1,0,46,0.0
2018,1,19,20,False,True,209.12,0,1,52,0.0
2018,1,19,22,False,True,205.376,-1,0,57,0.0
2018,1,20,0,True,True,100.448,-2,0,68,0.0
2018,1,20,2,True,True,95.968,-3,0,76,0.0
2018,1,20,3,True,True,94.112,-3,1,79,0.0
2018,1,20,4,True,True,89.216,-4,0,79,0.0
2018,1,20,6,True,True,94.08,-4,0,83,0.0
2018,1,20,7,True,True,97.952,-4,0,84,0.0
2018,1,20,8,True,True,192.224,-4,1,86,0.0
2018,1,20,10,True,True,216.288,-1,0,77,0.0
2018,1,20,11,True,True,214.144,0,0,73,0.0
2018,1,20,12,True,True,200.192,3,0,59,0.0
2018,1,20,13,True,True,204.352,5,1,52,0.0
2018,1,20,14,True,True,217.28,7,2,52,0.0
2018,1,20,15,True,True,221.408,7,1,49,0.0
2018,1,20,16,True,True,225.888,7,3,55,0.0
2018,1,20,17,True,True,177.92,6,1,58,0.0
2018,1,20,18,True,True,120.288,5,1,64,0.0
2018,1,20,19,True,True,205.152,4,1,68,0.0
2018,1,20,20,True,True,207.488,2,1,73,0.0
2018,1,20,21,True,True,213.376,1,0,78,0.0
2018,1,20,22,True,True,221.504,1,0,80,0.0
2018,1,20,23,True,True,208.416,0,0,83,0.0
2018,1,21,0,True,True,109.44,0,0,88,0.0
2018,1,21,1,True,True,103.744,0,0,89,0.0
2018,1,21,2,True,True,102.016,-1,1,91,0.0
2018,1,21,4,True,True,102.656,-2,0,93,0.0
2018,1,21,5,True,True,105.76,-2,0,94,0.0
2018,1,21,6,True,True,101.472,-2,0,95,0.0
2018,1,21,8,True,True,99.168,-4,0,96,0.0
2018,1,21,9,True,True,103.36,-3,0,95,0.0
2018,1,21,10,True,True,106.176,-1,0,97,0.0
2018,1,21,11,True,True,99.232,0,0,91,0.0
2018,1,21,12,True,True,98.368,2,1,82,0.0
2018,1,21,13,True,True,102.784,5,2,69,0.0
2018,1,21,14,True,True,104.448,5,2,38,0.0
2018,1,21,15,True,True,104.416,6,1,38,0.0
2018,1,21,17,True,True,115.552,4,0,31,0.0
2018,1,21,18,True,True,110.912,3,0,37,0.0
2018,1,21,19,True,True,114.688,3,1,38,0.0
2018,1,21,20,True,True,114.048,2,0,44,0.0
2018,1,21,21,True,True,109.472,2,0,45,0.0
2018,1,21,22,True,True,106.944,2,0,49,0.0
2018,1,21,23,True,True,106.112,1,0,51,0.0
2018,1,22,0,False,True,111.968,1,0,52,0.0
2018,1,22,1,False,True,110.944,1,0,51,0.0
2018,1,22,2,False,True,106.368,1,0,54,0.0
2018,1,22,3,False,True,103.808,1,0,55,0.0
2018,1,22,4,False,True,99.776,0,0,60,0.0
2018,1,22,6,False,True,96.128,0,0,60,0.0
2018,1,22,8,False,True,99.552,0,0,64,0.0
2018,1,22,9,False,True,92.704,1,0,62,0.0
2018,1,22,10,False,True,89.536,2,0,60,0.0
2018,1,22,11,False,True,100.352,3,0,58,0.0
2018,1,22,12,False,True,100.032,5,0,51,0.0
2018,1,22,13,False,True,104.0,6,1,43,0.0
2018,1,22,14,False,True,106.144,7,2,39,0.0
2018,1,22,15,False,True,121.856,7,3,41,0.0
2018,1,22,16,False,True,121.664,6,2,54,0.0
2018,1,22,17,False,True,125.952,5,4,73,0.0
2018,1,22,18,False,True,124.704,4,1,83,0.2
2018,1,22,19,False,True,130.912,4,1,91,0.0
2018,1,22,20,False,True,128.48,4,2,88,0.0
2018,1,22,21,False,True,131.776,3,4,83,0.6
2018,1,22,22,False,True,142.272,1,2,81,0.0
2018,1,22,23,False,True,128.224,0,2,75,0.0
2018,1,23,0,False,True,121.056,0,2,74,0.0
2018,1,23,1,False,True,113.728,-1,4,64,0.0
2018,1,23,2,False,True,115.424,-2,2,65,0.0
2018,1,23,3,False,True,110.112,-3,3,58,0.0
2018,1,23,5,False,True,97.728,-5,4,49,0.0
2018,1,23,6,False,True,93.888,-6,2,49,0.0
2018,1,23,7,False,True,119.872,-6,3,49,0.0
2018,1,23,8,False,True,203.104,-6,3,47,0.0
2018,1,23,9,False,True,216.448,-7,5,46,0.0
2018,1,23,11,False,True,258.752,-7,4,42,0.0
2018,1,23,13,False,True,238.24,-5,3,40,0.0
2018,1,23,14,False,True,256.832,-4,3,38,0.0
2018,1,23,15,False,True,247.136,-5,3,36,0.0
2018,1,23,16,False,True,242.912,-5,2,42,0.0
2018,1,23,17,False,True,198.656,-7,2,47,0.0
2018,1,23,18,False,True,140.544,-8,2,53,0.0
2018,1,23,19,False,True,226.048,-9,1,57,0.0
2018,1,23,20,False,True,236.288,-9,0,59,0.0
2018,1,23,21,False,True,220.128,-10,1,63,0.0
2018,1,23,23,False,True,218.112,-11,1,69,0.0
2018,1,24,0,False,True,115.584,-11,1,75,0.0
2018,1,24,1,False,True,118.784,-11,2,75,0.0
2018,1,24,3,False,True,116.864,-13,2,46,0.0
2018,1,24,4,False,True,117.12,-13,2,38,0.0
2018,1,24,5,False,True,113.888,-14,0,41,0.0
2018,1,24,6,False,True,113.408,-14,0,41,0.0
2018,1,24,7,False,True,111.36,-15,1,42,0.0
2018,1,24,8,False,True,211.04,-15,0,42,0.0
2018,1,24,9,False,True,227.264,-13,3,34,0.0
2018,1,24,10,False,True,249.76,-11,2,34,0.0
2018,1,24,11,False,True,257.856,-10,3,35,0.0
2018,1,24,12,False,True,260.096,-9,2,35,0.0
2018,1,24,13,False,True,262.784,-8,3,37,0.0
2018,1,24,14,False,True,263.616,-7,3,39,0.0
2018,1,24,16,False,True,263.872,-8,2,44,0.0
